soplaba	13697_11991_000055	1.04	1.4
soplado	11048_9310_000087	7.44	7.88
soplar	5051_4006_000079	11.68	12.08
soplo	6156_4006_000051	1.52	1.78
sopor	11797_12198_000990	4.76	5.14
soportan	10256_10604_000051	5.36	6.0
soportar	3946_5914_000420	1.66	2.2
soporífero	13664_11991_000506	1.71	2.56
sorber	8304_7613_000193	16.52	17.34
sorbo	2285_2162_000563	14.16	14.56
sorda	6768_5079_000028	5.8	6.32
sordo	11048_11486_000043	11.92	12.26
sordos	5863_4006_000010	10.76	11.08
sorna	9648_9358_000016	1.66	2.02
sorprende	13664_11991_000113	17.06	17.72
sorprendente	3946_12758_003096	15.25	16.0
sorprenderlos	10206_9503_000722	15.76	16.62
sorprendió	8060_9503_000044	1.34	1.88
sorpresa	8060_9503_000069	4.54	5.04
sorpresas	13690_14558_000001	7.62	8.3
sos	3946_9503_000592	8.1	8.98
sosegadas	407_567_000468	0.58	1.04
sosegado	101_567_000169	6.5	7.14
sosegados	677_567_000564	10.24	11.24
sosiego	11410_10604_000021	9.04	9.6
sospecha	12367_13208_000556	6.14	6.68
sospechado	12341_12700_000504	14.98	15.62
sospechas	4817_4006_000046	0.66	1.32
sospechoso	10827_11991_000010	12.38	13.28
sostenerme	677_567_000414	0.92	1.54
sostenidas	8882_10667_002053	8.89	9.84
sosteniendo	5168_4006_000009	0.3	0.92
sostenía	8060_7405_000155	0.64	1.14
sostenían	11553_11957_000012	3.13	4.28
sostiene	10982_9310_000033	9.52	9.96
sostuvo	10206_9503_000491	10.44	10.92
sota	6615_11957_000039	10.7	11.14
sotana	8060_7405_000114	9.08	9.56
soto	6768_5079_000148	1.5	1.88
soy	4064_1378_000107	0.5	0.8
soñaba	5047_4006_000045	3.54	4.0
soñado	6768_5079_000105	7.7	8.18
soñador	11410_10604_000017	9.48	10.08
soñando	383_567_000309	5.92	6.54
soñar	9063_10604_000013	1.22	1.92
soñé	11064_10604_000029	0.7	0.92
soñó	1447_4006_000103	1.74	2.14
sport	11135_11957_000020	12.46	12.96
sr	11553_11957_000010	11.88	12.12
sta	12428_12700_000012	12.9	12.98
stella	11797_13067_000305	1.6	2.1
street	11694_11957_000003	2.42	2.86
su	1512_1378_000168	2.38	2.68
suave	7433_5079_000737	13.68	14.0
suavemente	8881_8550_000536	9.0	9.694
suaves	103_1946_002020	3.86	4.22
suavidad	13697_11991_000067	8.14	8.44
suba	11040_9310_000038	4.9	5.36
suban	8677_10604_000009	2.84	3.54
sube	2262_2162_000014	6.14	6.56
suben	441_567_000106	12.3	12.78
subia	10246_12300_002215	1.18	1.68
subido	6447_9310_000059	7.14	7.52
subiendo	6453_4006_000036	7.54	7.92
subieron	13697_11991_000051	4.16	4.54
subir	10246_12002_000350	9.74	10.04
subiste	9063_10604_000110	11.72	12.46
subió	441_567_000193	9.54	9.98
sublime	10206_9503_000397	3.26	3.66
subordinados	10982_9310_000026	11.625	12.34
subsistencia	10206_9503_000824	3.96	4.76
substancia	13664_11991_000131	4.96	5.74
subvención	8881_8550_000554	8.47	9.12
subyugado	12341_12700_000702	10.17	11.02
subí	2675_1378_000012	4.94	5.22
subía	8882_10987_001105	5.3	5.82
subían	5051_5079_000138	7.78	8.16
succión	8313_7613_000047	7.52	7.88
suceda	2305_1378_000021	16.2	16.76
sucede	3946_5042_000248	0.98	1.38
suceder	8882_11438_002018	5.76	6.34
sucederá	5051_5079_000072	14.82	15.56
sucedia	10982_9310_000030	16.56	17.16
sucediendo	3553_2162_000016	3.35	4.1
sucedieron	441_567_000295	3.12	3.92
sucedió	7433_5079_000061	2.86	3.52
sucedía	452_567_000289	2.2	2.66
sucesivamente	6615_11957_000036	14.66	15.71
sucesivas	13690_14644_000082	3.98	4.6
suceso	5511_4369_000171	15.34	15.82
sucesor	3946_12758_003755	7.36	7.76
sucesores	12367_14214_000845	10.84	11.38
sucia	3136_2612_000028	12.12	12.64
suciedad	5511_4369_000089	1.22	1.72
sucio	6447_9310_000029	5.7	6.06
sucumbido	8060_7405_000180	11.1	11.66
sucursal	8688_9310_000032	10.46	11.04
sud	8882_11438_001382	10.54	10.9
sudar	5168_4369_000141	4.86	5.2
sudario	7393_6686_001540	7.74	8.18
sudeste	8882_10139_002126	7.72	8.2
sudoeste	13697_11991_000067	4.84	5.42
sudor	6453_4006_000031	11.86	12.24
suegra	13664_11991_000397	10.58	11.04
suegro	8304_7613_000165	9.84	10.64
sueldo	103_1946_002023	4.24	4.52
sueldos	10246_12300_002055	8.9	9.38
suelen	11048_9358_000149	5.76	6.12
suelo	5051_5079_000002	4.04	4.32
suelos	8060_9503_000078	9.74	10.334
suelta	6447_4369_000303	3.32	3.8
suelto	5511_4369_000088	1.5	1.88
sueltos	3946_11219_005824	5.34	5.9
suena	5168_4369_000476	11.4	11.742
suenan	7560_5079_000055	13.66	13.94
suero	1512_1378_000168	2.38	2.68
suerte	2675_1378_000439	4.4	4.766
sueña	10256_10604_000012	11.86	12.36
sueñan	8886_9951_000006	9.22	9.76
sueño	5863_4006_000008	15.06	15.3
sueños	10256_10604_000035	5.72	6.2
suficiente	10206_9503_000064	13.92	14.48
suficientes	13664_11991_000197	1.34	2.12
sufre	3290_3105_002157	7.52	7.84
sufria	10982_9310_000014	8.26	8.62
sufrida	4817_4006_000023	17.2	17.64
sufridas	3136_2577_000703	2.2	2.66
sufrido	9972_14147_000656	10.84	11.28
sufriendo	11797_12198_000801	6.02	6.4
sufrieron	12692_11991_000033	3.28	3.72
sufrimiento	11797_13067_000267	16.86	17.46
sufrimientos	8688_9310_000093	7.66	8.28
sufrir	4064_1378_000041	1.88	2.48
sufrió	12692_11991_000013	0.68	1.06
sufría	8882_12508_001022	5.04	5.58
sugerida	13664_11991_000081	10.18	10.86
suicidado	7433_7613_000459	14.76	15.42
suicidio	4817_4006_000021	8.44	8.96
suizo	9972_14147_000889	1.46	2.2
sujeta	1853_2701_000053	5.2	5.74
sujetar	6453_4006_000061	5.62	6.14
sujeto	101_567_000043	3.26	4.18
sujetos	441_567_000186	1.22	1.82
sultán	2285_2162_000510	6.46	7.12
sumamente	10982_9310_000026	1.28	1.7
sumergida	6768_5079_000002	3.8	4.54
sumida	4817_4006_000033	4.1	4.56
sumisión	5922_4006_000029	10.68	11.06
sumiso	11797_13196_001020	11.32	11.76
sumisos	103_1946_001859	3.58	4.32
sumo	6768_5079_000136	4.36	4.72
suntuoso	677_1378_000210	12.06	12.54
supe	677_567_000026	4.24	4.64
superar	13690_14644_000097	11.68	12.3
superficial	12692_11991_000028	1.14	1.76
superficie	8060_9503_000109	16.46	17.02
superiores	5922_4006_000017	11.3	11.9
superioridad	12428_12700_000017	4.48	5.54
superstición	7560_5079_000016	1.84	2.56
supiera	103_5937_000126	1.1	1.52
supiese	3290_3105_000503	8.34	8.74
suplicantes	10246_13337_001743	3.24	3.84
suplicar	407_567_000935	5.6	6.1
suplicio	10256_10604_000058	8.68	9.3
suplico	3136_2577_000093	8.78	9.16
suplicó	11040_9310_000048	0.4	1.06
suplir	407_567_000726	10.88	11.32
supo	101_567_000355	2.5	2.94
suponer	11135_11957_000003	2.98	3.56
suponerse	12341_12700_000042	2.38	3.04
supongo	8313_7613_000067	10.86	11.22
suponiendo	12692_11991_000017	11.6	12.1
suponía	13664_11991_000443	0.42	0.92
suposiciones	13664_11991_000478	15.62	16.3
supremo	9063_10604_000048	11.36	12.062
suprimido	8688_9310_000051	4.24	4.7
suprimir	8304_7613_000075	7.42	8.38
supuestas	11797_13196_000414	9.36	9.8
supuesto	1447_2162_000327	6.54	7.18
sur	10206_9503_000251	10.92	11.18
surcar	3946_4578_002441	4.14	4.54
surco	12332_10604_000008	5.98	6.48
surge	11228_10604_000005	3.2	3.72
surgiendo	4817_4006_000013	11.0	11.58
surgirá	11135_11957_000026	1.18	2.24
surgía	8304_7613_000171	13.26	13.82
surrey	8304_7613_000046	8.06	8.7
sus	11410_10604_000027	6.44	6.7
suscitados	10827_11991_000162	7.92	8.74
suscitar	13664_11991_000478	12.5	13.02
suscitó	9972_14218_000176	1.0	1.46
suspender	2305_1378_000205	12.38	12.86
suspendidas	7433_5079_000602	8.23	8.98
suspenso	452_567_000197	14.28	14.9
suspirando	407_567_000885	10.0	10.56
suspiro	10982_9310_000011	9.46	9.9
suspiros	407_567_000948	6.72	7.22
sustenta	4064_1378_000118	14.16	14.9
sustentar	3136_2577_000505	5.36	5.96
sustente	1512_1378_000194	9.88	10.68
sustento	452_567_000297	6.36	6.9
susto	7393_6686_001492	15.7	16.22
susurrar	10191_9358_000005	7.22	8.22
susurro	9063_10604_000074	6.6	7.46
sutil	9648_9358_000007	10.42	11.12
sutiles	11410_10604_000011	6.84	7.52
suturados	3136_2577_000497	5.98	6.6
suya	8060_7405_000071	10.84	11.12
suyas	8313_7613_000064	2.04	2.4
suyo	12341_12700_000304	8.4	8.64
sábado	8881_8550_000692	4.86	5.4
sábados	5051_4006_000068	13.62	14.04
sábanas	5511_4369_000019	15.24	15.7
sátira	1512_1378_000042	1.2	1.6
sé	11228_10604_000004	1.02	1.32
séptimo	10191_9310_000058	0.58	1.2
sí	7393_6686_001117	3.8	3.98
síes	2675_1378_000215	15.64	16.1
síntomas	13697_11991_000104	6.3	6.86
sófocles	8882_10470_002436	1.68	1.68
sólidas	8060_9503_000005	10.54	11.02
sólido	11694_11957_000021	4.46	4.9
sólidos	8060_9503_000014	4.48	5.04
sólo	101_567_000099	3.06	3.7
súbitamente	13690_14558_000024	9.58	10.34
súbito	1853_1378_000454	2.72	3.3
súplica	10256_10604_000027	6.56	7.12
t	8688_9310_000010	17.06	17.6
ta	12367_14286_001126	6.36	6.92
tabaco	5863_4006_000013	5.9	6.27
taberna	5863_4006_000002	8.18	8.54
tabernáculo	10013_9951_000006	2.26	2.96
tabla	10246_14144_002506	6.32	6.58
tableros	6453_4006_000038	2.46	2.94
tablillas	12367_13066_000325	3.8	4.32
tablones	8060_9503_000148	3.22	4.22
taburete	10191_9310_000010	5.84	6.72
tacto	2675_1378_000407	3.44	3.76
taimado	13664_11991_000200	0.74	1.28
tajada	10191_9310_000000	4.18	4.84
tajar	452_567_000046	0.354	0.68
tal	1512_1378_000155	7.48	7.64
talados	10206_10282_000001	5.14	5.72
talante	407_567_000638	11.0	11.6
talego	675_567_000079	18.0	18.48
talentos	3578_2162_000001	13.0	13.6
talla	7393_6686_000988	11.3	11.82
tallada	7393_6686_001493	4.14	5.04
tallado	7393_6686_001592	7.0	7.5
tallar	2285_2162_000200	6.06	6.66
talle	2305_1378_000220	2.42	2.94
taller	2262_2162_000004	3.22	3.62
talleres	2262_2162_000006	2.8	3.32
tallos	5168_5079_000069	19.06	19.56
tamaño	6768_5079_000094	5.54	6.02
tambien	10206_9503_000150	9.94	10.32
también	7433_5079_000727	7.68	8.04
tambor	12367_13285_001016	0.7	1.08
tampoco	8304_7613_000195	16.14	16.54
tan	4064_1378_000073	4.16	5.2
tanta	452_567_000133	3.68	4.02
tantas	677_567_000423	2.96	3.42
tanto	11694_11957_000005	16.34	16.76
tantos	452_567_000133	4.56	4.9
tapa	12367_13066_000860	13.12	13.34
tapadas	3946_5042_000093	13.28	13.76
tapar	5051_5079_000089	6.66	7.14
tapia	7433_5079_000644	14.08	14.5
tapiados	7433_5079_000644	6.84	7.32
tapices	9972_9979_000172	7.78	8.5
tar	12341_12700_000728	4.2	4.28
tarazona	6768_5079_000175	10.78	11.34
tarda	441_567_000026	8.16	8.6
tardará	6615_11957_000030	9.4	10.08
tardaría	10827_11991_000113	10.78	11.34
tarde	8881_8550_000204	3.14	3.46
tardes	11410_10604_000015	6.38	6.98
tardía	10246_14144_002505	10.84	11.56
tardío	13697_11991_000157	14.06	14.46
tarea	5051_5079_000076	9.7	10.12
tarjeta	11040_9310_000025	10.28	10.84
tate	677_1378_000315	1.16	1.74
tatuajes	12367_13378_000117	7.28	7.86
taza	11553_11957_000020	7.3	7.66
te	7560_5079_000023	11.58	12.16
team	8304_7613_000084	0.94	0.94
teatral	11772_11957_000011	8.82	9.48
teatrales	12341_12700_000587	19.08	19.68
teatro	8881_8550_000343	6.6	7.1
techo	8677_10604_000023	6.18	6.62
techumbre	6156_4006_000038	5.58	6.02
techumbres	6156_4006_000005	2.64	3.12
teclas	2285_2162_000002	10.66	11.36
tejada	5511_4369_000079	7.3	7.84
tejado	3946_8578_001364	11.66	12.02
tejidas	1512_1378_000068	4.62	5.12
tejido	2363_1378_000028	8.2	8.72
tejidos	3136_2577_000395	4.24	4.66
tela	5168_4369_000060	10.2	10.34
telas	2675_1378_000224	6.36	6.64
telmo	12367_13797_000616	5.82	6.14
teléfono	11772_11957_000008	11.06	11.774
telón	13690_14644_000004	11.24	11.52
tema	1474_1378_000093	6.54	6.94
temas	12367_13403_000704	3.84	4.16
temblaba	6156_4006_000022	13.04	13.5
temblaban	8060_7405_000027	7.67	8.32
temblar	1853_1378_000428	13.52	13.96
temblor	12953_12700_000004	7.76	8.28
temblorosa	11410_10604_000025	8.64	9.32
tembloroso	6156_4006_000002	2.96	3.6
temblé	103_1484_000749	2.2	2.6
teme	8060_7405_000214	4.0	4.382
temer	383_567_000295	2.9	3.4
temerario	1512_1378_000200	4.6	5.2
temerosa	675_567_000496	5.12	5.56
temible	5863_4006_000020	13.88	14.24
temiendo	1853_1378_000428	14.25	14.9
temió	441_567_000124	10.18	10.64
temo	3946_5425_000377	15.9	16.14
temor	3946_11219_004470	6.72	6.98
temores	13697_11991_000151	13.18	13.64
temperamento	13690_14644_000064	4.0	4.8
temperatura	11694_11957_000046	7.56	8.06
tempestad	6453_4006_000054	6.3	6.98
templado	12953_12700_000018	6.3	6.9
temple	3946_12661_001468	13.7	14.12
templo	7433_5079_000650	0.52	0.88
temporada	11772_11957_000010	6.92	7.56
temprana	13664_11991_000485	0.76	1.26
temprano	8060_7405_000197	10.36	10.82
temía	6447_4369_000288	11.54	11.94
ten	10013_9951_000023	9.9	10.1
tenaz	11797_13498_000170	1.12	1.5
tendencia	8881_8550_000750	7.06	7.6
tenderme	6156_4006_000024	14.16	14.5
tendida	1512_1378_000032	5.86	6.32
tendido	2305_1378_000208	16.44	16.78
tendidos	5863_4006_000011	0.7	1.12
tendiendo	3946_10158_003343	2.42	2.8
tendiéndome	11410_10604_000023	12.13	13.08
tendió	6768_5079_000236	12.94	13.28
tendremos	675_567_000448	9.72	10.4
tendrá	10246_11412_000288	6.54	6.82
tendrán	11694_11957_000001	9.22	9.7
tendrás	1447_2162_000131	18.24	18.66
tendré	101_567_000203	0.64	1.12
tendría	2305_1378_000065	5.76	6.18
tendrían	12367_13797_000557	12.36	12.82
tenducho	5051_5079_000123	1.04	1.758
tenebroso	103_1484_000749	10.98	11.5
tened	3136_2577_000709	3.02	3.7
tenedores	2262_2162_000050	5.36	5.88
teneis	11040_9310_000005	8.48	9.16
tenemos	5168_4369_000119	4.94	5.22
tener	6615_11957_000066	8.76	9.36
tenerla	6447_4369_000287	4.5	5.04
tenerlo	6615_11957_000066	8.76	9.36
tenerlos	5511_4369_000103	1.2	1.88
tenerme	10256_10604_000065	3.54	4.0
tenerse	383_567_000401	14.04	14.86
tenga	8677_10604_000066	14.5	15.1
tengas	5051_4006_000048	3.3	3.76
tengo	441_567_000327	1.38	1.84
tenia	10206_9503_000076	6.28	6.62
tenido	13664_11991_000293	2.08	2.34
teniendo	6453_4006_000045	0.34	0.7
teniente	5922_4006_000042	8.38	8.76
tenor	10982_9310_000040	11.98	12.28
tentaciones	5863_4006_000013	12.31	12.96
tentación	677_567_000089	10.78	11.42
tentado	10246_9310_000018	9.12	9.58
tentadora	7393_6686_001687	11.92	12.4
tentativa	8313_7613_000050	5.76	6.34
tenéis	7393_6686_001598	10.3	10.7
tenía	452_567_000290	4.54	4.84
tenían	6447_4369_000280	2.94	3.42
tenías	407_567_000347	3.62	4.04
teorías	11772_11957_000011	3.7	4.48
tercera	2305_1378_000013	7.98	8.48
tercero	1512_1378_000134	11.2	11.71
tercio	6447_4369_000318	10.98	11.3
terciopelo	2363_1378_000400	8.26	8.9
terco	10256_10604_000024	2.64	3.02
teresa	3290_1378_000001	9.56	10.14
terminadas	12341_12700_000127	9.16	9.62
terminado	13690_11991_000007	11.78	12.3
terminando	8881_8550_001245	10.06	10.6
terminar	6453_4006_000036	1.52	1.92
terminaron	5051_5079_000019	8.31	9.06
terminen	8882_11802_001138	10.06	10.66
terminó	6156_4006_000025	2.16	2.76
termómetro	12091_11957_000008	8.42	9.02
ternera	4064_1378_000207	1.36	1.96
ternura	13690_11991_000065	2.96	3.4
terraza	13697_11991_000036	7.08	7.66
terrazas	2363_2162_000095	11.7	12.38
terremotos	2262_2162_000013	15.86	16.76
terreno	8060_7405_000180	14.42	14.9
terrenos	8881_8550_001356	2.88	3.38
terrestre	11247_9358_000000	11.42	12.26
terrible	5047_4006_000020	12.08	12.56
terriblemente	11135_11957_000067	12.66	13.54
territorio	12692_11991_000027	6.82	7.42
terror	8688_9310_000062	9.0	9.24
terrores	8313_7613_000008	5.62	6.1
tertulia	8881_8550_000459	15.36	16.06
tertulios	103_1946_002241	4.84	5.38
tesalia	407_567_000027	13.0	13.52
tesoro	103_1484_000399	13.4	13.86
tesoros	12367_13208_002587	4.88	5.44
testamento	6447_9310_000052	9.6	10.18
testarudo	6156_4006_000034	1.5	2.02
testigo	383_567_000218	9.22	9.94
testigos	5168_4369_000613	7.48	7.88
testimonio	13664_11991_000152	1.56	2.1
texcoco	103_1946_000432	1.78	2.34
texto	1512_1378_000210	11.84	12.16
tez	5051_5079_000043	12.92	13.48
teñidos	13690_14558_000017	8.1	8.72
teólogo	1512_1378_000178	0.78	1.28
teórica	11135_11957_000035	3.84	4.48
teóricamente	11135_11957_000004	12.75	14.0
ti	10206_9951_000071	7.42	8.08
tibia	5922_4006_000038	10.74	10.96
tiemblo	10246_12585_002487	7.02	7.48
tiempo	11797_12198_001108	17.84	18.18
tiempos	3553_2162_000018	3.6	4.26
tiende	11064_10604_000027	13.84	14.3
tiene	6201_4369_000222	11.3	11.76
tienen	1447_567_000112	2.56	2.92
tienes	8304_7613_000090	0.34	0.76
tierna	12367_13208_000007	1.22	1.52
tiernas	6447_4369_000293	6.1	6.48
tierno	8688_8509_000093	1.28	1.6
tiernos	383_567_000269	3.04	3.82
tierra	9972_12705_000260	6.28	6.8
tierras	9972_14005_000120	6.72	7.22
tieso	8688_9310_000111	3.16	3.62
tigre	10206_10282_000004	3.16	3.48
tilde	3578_2162_000002	9.76	10.14
times	8882_9539_000705	3.02	3.52
timidez	13690_14644_000064	7.84	8.16
timonel	5051_4006_000099	7.72	8.18
tiniebla	2285_2162_000410	4.66	5.28
tinieblas	10206_9951_000071	7.42	8.08
tino	8688_8509_000024	4.9	5.16
tinta	11410_10604_000066	1.8	2.2
tintas	7393_6686_000169	9.54	10.08
tinte	6156_4006_000000	12.96	13.2
tinterillo	103_1946_002218	5.84	6.7
tinto	383_567_000379	10.58	11.18
tip	10246_12585_004905	8.08	8.286
tipo	10827_11991_000046	0.4	0.9
tira	12367_13208_003652	8.226	8.42
tirador	5922_4006_000036	3.64	4.1
tirano	6453_4006_000016	9.9	10.366
tirante	6447_9310_000026	1.24	1.64
tirantes	13690_14558_000045	5.84	6.44
tirar	2285_2162_000594	2.04	2.52
tire	11772_11957_000003	5.42	5.68
tiro	5511_4369_000131	0.62	0.84
tiros	5051_5079_000146	5.96	6.24
tiroteo	12367_13378_000896	8.98	9.78
tiré	8688_8509_000007	11.28	11.48
tiró	5863_4006_000024	1.2	1.46
tisana	12341_12700_000719	2.4	2.8
titanes	11797_13113_000029	6.08	6.52
titulada	11797_13121_000331	8.28	8.8
titulado	7393_6686_001629	8.08	8.74
titulo	8882_12700_000059	6.08	6.54
to	5051_5079_000019	3.02	3.46
toalla	4064_1378_000083	12.42	12.98
toallas	4064_1378_000000	3.44	3.94
toca	11048_11486_000063	13.86	14.3
tocaba	677_567_000041	3.18	3.6
tocaban	8313_7613_000024	4.38	4.74
tocada	677_1378_000315	3.94	4.46
tocado	10246_12300_001017	8.44	8.72
tocador	13697_11991_000069	9.8	10.28
tocan	1447_2162_000220	1.48	1.9
tocando	8688_8509_000080	7.34	7.78
tocar	12341_12700_000425	2.52	2.84
tocará	677_567_000161	3.07	4.02
tocas	5511_4369_000197	6.2	6.68
tocase	1447_2162_000316	13.46	14.0
tocó	5511_4369_000011	12.7	12.98
toda	441_567_000304	14.5	14.9
todas	12341_12700_000254	10.02	10.26
todavía	6615_11957_000067	11.12	11.58
todo	2675_1378_000081	9.62	9.92
todopoderoso	5922_4006_000032	10.78	11.58
todos	2675_1378_000081	9.62	9.92
toldos	10191_9310_000029	12.86	13.48
tolerancia	12341_11991_000046	2.14	2.64
tom	12341_12700_000412	4.5	4.7
toma	2305_1378_000071	0.42	0.92
tomaba	12367_13403_000278	9.96	10.28
tomaban	8881_8550_000072	9.18	9.58
tomad	11040_9310_000006	18.5	19.2
tomada	6447_4369_000139	6.64	7.02
tomado	6447_4369_000321	3.1	3.4
tomando	11694_11957_000011	14.36	14.8
tomar	7560_5079_000067	3.5	3.84
tomaremos	11797_13121_000480	14.74	15.38
tomarle	6447_4369_000047	11.18	11.58
tomarme	1512_1378_000166	4.38	4.9
tomaron	5922_4006_000007	2.2	2.52
tome	1474_1378_000142	11.6	11.94
tomen	6156_4006_000003	11.2	11.56
tomo	407_567_000468	5.06	5.598
tomáis	7560_5079_000011	5.56	6.38
tomás	5511_4369_000105	5.88	6.32
tomó	101_567_000309	5.94	6.34
toneladas	11135_11957_000056	14.52	15.12
tono	8304_7613_000145	14.16	14.75
tonos	8304_7613_000183	11.34	11.78
tontería	1447_2162_000171	1.76	2.36
tonterías	8881_8550_000886	2.02	2.8
tonto	4064_1378_000143	1.76	2.12
toque	11410_10604_000050	7.78	8.22
toques	12367_14214_000964	10.76	11.02
torbellino	3136_2577_000073	2.32	3.0
torcer	675_567_000496	9.92	10.32
torcido	9972_11251_000746	5.36	5.92
tordo	10982_9358_000003	3.98	4.32
tormentas	8677_10604_000032	1.54	2.4
tormentos	3136_2612_000208	6.68	7.22
tormes	11410_10604_000022	1.88	2.22
torna	8677_10604_000169	8.38	8.99
tornaba	3290_3105_001274	13.8	14.2
tornado	8688_9310_000019	3.02	3.3
tornar	3290_3105_002028	13.3	13.64
torno	4817_4006_000021	9.6	9.84
tornó	101_567_000117	3.52	4.14
toro	1512_1378_000269	17.08	17.34
toros	12091_11957_000001	10.78	11.18
torpe	11410_10604_000059	7.68	8.12
torpes	3946_8123_000980	0.86	1.2
torpeza	3290_3105_000503	11.04	11.62
torralba	675_567_000332	3.64	4.24
torre	1512_1378_000081	7.28	7.774
torrentes	12367_14374_000633	1.86	2.16
torreones	5168_5079_000018	10.76	11.32
torres	5511_4369_000143	12.32	12.66
torso	7393_6686_000760	0.98	1.32
torta	9972_10281_000071	4.24	4.66
tortas	1512_1378_000180	1.98	2.6
tortilla	5047_4006_000037	13.74	14.26
tortuga	2363_2162_000015	2.88	3.64
tortugas	2363_2162_000015	2.88	3.64
tortura	3136_2162_000023	1.2	1.82
torturar	13664_11991_000267	7.56	8.06
tos	3946_12758_003755	16.92	17.3
tosca	11797_13498_000094	13.84	14.18
toser	10982_9310_000024	11.74	12.24
tostada	6615_11957_000012	8.42	9.1
tostado	3946_7203_000466	8.2	8.64
total	7393_6686_000153	0.54	0.9
totalmente	10827_11991_000219	5.42	6.14
traba	10246_14572_001405	4.18	4.52
trabada	2675_1378_000160	12.82	13.36
trabaja	8881_8550_000073	7.136	8.286
trabajaba	6453_4006_000046	2.42	2.88
trabajaban	6453_4006_000031	4.5	5.3
trabajado	2363_9310_000085	4.64	5.14
trabajadores	6453_4006_000040	9.42	10.08
trabajan	2262_2162_000004	1.76	2.52
trabajar	6156_4006_000028	2.16	2.5
trabajas	9063_9358_000018	9.54	10.34
trabaje	2285_2162_000563	3.74	4.5
trabajo	8882_8509_000118	6.31	6.96
trabajos	1512_1378_000242	4.36	5.0
trabajosamente	4817_4006_000022	5.72	6.62
trabucado	3290_3105_002047	3.3	4.0
trabó	5511_4369_000105	10.72	11.52
tracia	452_567_000181	3.2	3.66
tradición	7393_6686_001616	15.92	16.42
traducido	8881_8550_000913	16.41	17.56
tradujo	452_567_000211	8.6	9.04
traduzca	3946_7779_002133	4.36	4.862
trae	9972_14590_000283	3.8	4.2
traen	11797_13441_000536	12.8	13.14
traer	6447_4369_000075	14.22	14.58
traerá	9972_14590_000283	3.8	4.2
tragado	10191_9310_000054	2.18	2.9
tragar	8882_11438_002018	12.06	12.54
tragedia	7393_6686_001224	4.0	4.44
tragedias	8882_10470_002436	1.5	1.68
trago	5922_4006_000036	13.3	13.54
tragó	8881_8550_000491	8.02	8.38
traicionar	12428_12700_000029	3.02	3.68
traido	10246_13671_000269	2.32	2.62
traidor	12921_12700_000004	2.96	3.32
traidores	7433_5079_000559	9.26	9.66
traigo	9063_9358_000012	7.3	7.76
traje	11410_10604_000003	1.54	2.04
trajes	7393_6686_001250	5.46	5.92
trajo	2262_2162_000045	10.5	10.92
trama	8677_10604_000098	10.46	10.88
tramas	12341_12700_000587	17.36	17.78
tramo	10191_9310_000026	15.16	15.56
trampa	8882_10825_001517	2.58	3.08
tranca	8881_8550_001274	13.16	13.76
tranquera	7433_7613_000859	9.58	10.12
tranquila	10256_10604_000049	10.48	11.12
tranquilamente	5047_4006_000043	1.68	2.58
tranquilidad	13664_11991_000328	4.02	4.78
tranquiliza	11040_9310_000010	6.8	7.64
tranquilo	11064_10604_000017	10.64	11.22
tranquilos	10256_10604_000054	2.4	2.88
transcurrido	4817_4006_000004	9.54	10.18
transcurrir	10827_11991_000244	4.18	4.98
transcurrió	13697_11991_000089	2.52	3.14
transforma	6615_11957_000054	12.58	13.566
transformaciones	441_567_000365	6.1	7.2
transformación	6615_11957_000077	6.54	7.6
transformado	11772_11957_000011	6.92	7.9
transformando	11772_11957_000001	4.58	5.534
transformaron	10246_11832_001122	7.32	8.08
transformarse	6615_11957_000030	11.62	12.62
transformará	12091_11957_000035	1.89	2.84
transformándose	11694_11957_000022	9.99	10.74
transparente	5051_5079_000043	3.46	4.24
transportar	8060_9503_000012	2.96	3.66
tranvías	11694_11957_000028	12.86	13.42
tranzado	5511_4369_000094	18.08	18.68
trapo	5863_4006_000008	10.32	10.6
trapos	5511_4369_000100	1.6	2.22
tras	5922_4006_000014	9.66	9.82
trascendental	11694_11957_000009	8.52	9.32
trasera	10191_9310_000062	5.1	5.76
traseros	11040_9310_000011	5.48	6.08
trasgo	7560_5079_000063	6.86	7.66
trasladaron	3136_2612_000114	1.18	1.72
trasladarse	12091_11957_000032	1.7	2.56
traslado	1474_1378_000151	2.6	3.4
traspuesto	7560_5079_000058	7.44	8.08
trastienda	12367_13208_000285	4.16	4.66
trastornado	677_567_000161	8.14	8.9
trastorno	11135_11957_000040	6.48	7.26
trastos	11772_11957_000005	13.42	14.32
trata	3136_2577_000594	4.4	4.72
trataba	12367_13378_000979	2.44	2.84
trataban	101_567_000184	10.8	11.44
tratado	5051_5079_000049	9.48	10.04
tratamiento	11135_11957_000006	17.64	18.14
tratan	11135_11957_000053	11.4	12.0
tratando	3290_3105_000486	12.26	12.76
tratara	11694_11957_000031	6.24	6.62
trataron	452_567_000050	7.85	8.6
tratará	11135_11957_000000	0.84	1.34
tratase	8060_7405_000084	12.6	12.98
trato	441_567_000093	8.36	8.82
tratos	11797_13196_000494	1.48	1.82
trató	5922_4006_000033	13.06	13.36
traviesa	1447_2162_000269	3.7	4.478
través	7433_5079_000399	11.44	11.7
trayecto	7433_7613_000905	8.5	9.15
trazadas	3946_9282_003476	6.3	6.74
traía	3290_3105_000247	14.08	14.4
traían	675_567_000079	7.46	7.88
